NFat,Data,CliID,Pais,QTD,Valor,Mes,Ano,Status
539257,2020-12-16 14:29:00,16210.0,United Kingdom,532.0,1722.9,12,2020,Completo
551304,2021-04-27 14:56:00,,United Kingdom,2.0,0.0,4,2021,Incompleto
568917,2021-09-29 14:11:00,15955.0,United Kingdom,380.0,477.14,9,2021,Completo
539957,2020-12-23 12:58:00,12585.0,Germany,872.0,1262.85,12,2020,Completo
579278,2021-11-29 10:18:00,14209.0,United Kingdom,34.0,197.1,11,2021,Completo
C553376,2021-05-16 14:56:00,,United Kingdom,145.0,292.54,5,2021,Incompleto
574260,2021-11-03 13:58:00,13014.0,United Kingdom,87.0,347.35,11,2021,Completo
540851,2021-01-12 09:43:00,12523.0,France,43.0,102.95,1,2021,Completo
C579748,2021-11-30 14:41:00,14875.0,United Kingdom,145.0,3.75,11,2021,Completo
570242,2021-10-09 15:40:00,16380.0,United Kingdom,1524.0,1780.59,10,2021,Completo
551988,2021-05-05 15:08:00,12576.0,Poland,116.0,154.8,5,2021,Completo
565214,2021-09-01 17:20:00,14911.0,EIRE,408.0,1638.24,9,2021,Completo
553652,2021-05-18 11:06:00,,United Kingdom,145.0,0.0,5,2021,Incompleto
554120,2021-05-22 15:28:00,16592.0,United Kingdom,30.0,57.3,5,2021,Completo
C573010,2021-10-27 12:29:00,13735.0,United Kingdom,145.0,34.65,10,2021,Completo
568318,2021-09-26 13:25:00,13233.0,United Kingdom,600.0,300.88,9,2021,Completo
545328,2021-03-01 15:47:00,16389.0,United Kingdom,59.0,119.65,3,2021,Completo
559323,2021-07-07 14:55:00,12971.0,United Kingdom,128.0,203.6,7,2021,Completo
543474,2021-02-08 15:09:00,14415.0,United Kingdom,195.0,504.23,2,2021,Completo
536999,2020-12-03 15:32:00,,United Kingdom,110.0,0.0,12,2020,Incompleto
543625,2021-02-10 15:38:00,12583.0,France,454.0,321.56,2,2021,Completo
559794,2021-07-12 13:16:00,16700.0,United Kingdom,405.0,446.08,7,2021,Completo
547917,2021-03-28 12:46:00,,United Kingdom,6.0,0.0,3,2021,Incompleto
558687,2021-07-01 11:43:00,12598.0,France,285.0,298.64,7,2021,Completo
570691,2021-10-11 16:44:00,,United Kingdom,145.0,0.0,10,2021,Incompleto
563911,2021-08-21 12:39:00,16265.0,United Kingdom,206.0,435.98,8,2021,Completo
C537853,2020-12-08 15:57:00,13370.0,United Kingdom,145.0,33.55,12,2020,Completo
558099,2021-06-26 13:45:00,17593.0,United Kingdom,429.0,852.84,6,2021,Completo
C538530,2020-12-13 10:26:00,14796.0,United Kingdom,145.0,64.35,12,2020,Completo
580310,2021-12-02 14:47:00,15570.0,United Kingdom,12.0,35.4,12,2021,Completo
579087,2021-11-28 10:35:00,13914.0,United Kingdom,255.0,305.38,11,2021,Completo
C555358,2021-06-02 13:43:00,13854.0,United Kingdom,145.0,2.95,6,2021,Completo
570851,2021-10-12 14:46:00,12583.0,France,101.0,314.2,10,2021,Completo
542227,2021-01-26 13:33:00,14243.0,United Kingdom,150.0,328.4,1,2021,Completo
557299,2021-06-19 13:56:00,13047.0,United Kingdom,174.0,562.4,6,2021,Completo
560701,2021-07-20 12:45:00,16729.0,United Kingdom,265.0,299.28,7,2021,Completo
536542,2020-12-01 14:11:00,16456.0,United Kingdom,392.0,787.4,12,2020,Completo
572875,2021-10-26 13:31:00,17706.0,United Kingdom,12.0,20.04,10,2021,Completo
547900,2021-03-28 11:51:00,13649.0,United Kingdom,72.0,148.8,3,2021,Completo
563935,2021-08-21 16:24:00,15547.0,United Kingdom,241.0,366.18,8,2021,Completo
561132,2021-07-25 13:00:00,14344.0,United Kingdom,105.0,126.75,7,2021,Completo
539724,2020-12-21 13:53:00,13029.0,United Kingdom,30.0,382.5,12,2020,Completo
558810,2021-07-04 11:11:00,,United Kingdom,126.0,841.58,7,2021,Incompleto
571314,2021-10-17 10:43:00,14156.0,EIRE,456.0,894.64,10,2021,Completo
542692,2021-01-31 12:35:00,14467.0,United Kingdom,37.0,131.7,1,2021,Completo
567457,2021-09-20 12:18:00,14164.0,United Kingdom,833.0,1273.77,9,2021,Completo
C545834,2021-03-07 13:16:00,13458.0,United Kingdom,145.0,2.95,3,2021,Completo
537688,2020-12-08 10:35:00,17406.0,United Kingdom,270.0,702.1,12,2020,Completo
C539589,2020-12-20 13:14:00,14527.0,United Kingdom,145.0,13.88,12,2020,Completo
C568596,2021-09-28 11:13:00,16493.0,United Kingdom,145.0,4.81,9,2021,Completo
541523,2021-01-19 10:09:00,17708.0,United Kingdom,33.0,110.6,1,2021,Completo
549904,2021-04-12 16:20:00,17180.0,United Kingdom,125.0,49.01,4,2021,Completo
573132,2021-10-27 16:55:00,15189.0,United Kingdom,288.0,393.6,10,2021,Completo
560980,2021-07-22 12:41:00,16107.0,United Kingdom,88.0,318.8,7,2021,Completo
565840,2021-09-07 12:02:00,,United Kingdom,540.0,1746.79,9,2021,Incompleto
545320,2021-03-01 14:47:00,14156.0,EIRE,669.0,2541.15,3,2021,Completo
546171,2021-03-10 10:31:00,16359.0,United Kingdom,90.0,130.56,3,2021,Completo
536529,2020-12-01 13:20:00,14237.0,United Kingdom,38.0,161.0,12,2020,Completo
559925,2021-07-13 16:47:00,17644.0,United Kingdom,135.0,316.85,7,2021,Completo
562093,2021-08-02 12:59:00,13777.0,United Kingdom,138.0,326.22,8,2021,Completo
573487,2021-10-31 11:46:00,,United Kingdom,145.0,0.0,10,2021,Incompleto
572466,2021-10-24 13:28:00,14997.0,United Kingdom,196.0,112.52,10,2021,Completo
572896,2021-10-26 14:41:00,12456.0,Switzerland,560.0,915.64,10,2021,Completo
570196,2021-10-07 15:40:00,18136.0,United Kingdom,84.0,183.48,10,2021,Completo
552731,2021-05-11 10:43:00,12372.0,Denmark,368.0,515.7,5,2021,Completo
574316,2021-11-03 18:45:00,17351.0,United Kingdom,21.0,159.85,11,2021,Completo
C552709,2021-05-10 16:27:00,12886.0,United Kingdom,145.0,27.31,5,2021,Completo
564665,2021-08-26 14:48:00,,United Kingdom,1.0,1.1,8,2021,Incompleto
572762,2021-10-26 09:50:00,15240.0,United Kingdom,380.0,324.02,10,2021,Completo
552183,2021-05-06 13:43:00,17604.0,United Kingdom,115.0,173.12,5,2021,Completo
C540177,2021-01-05 12:42:00,16316.0,United Kingdom,145.0,30.6,1,2021,Completo
540799,2021-01-11 12:12:00,17365.0,United Kingdom,6.0,15.3,1,2021,Completo
574029,2021-11-02 12:34:00,12955.0,United Kingdom,720.0,994.8,11,2021,Completo
568494,2021-09-27 12:08:00,16266.0,United Kingdom,45.0,100.77,9,2021,Completo
C546270,2021-03-10 15:03:00,17567.0,United Kingdom,145.0,9.9,3,2021,Completo
553180,2021-05-15 11:35:00,16466.0,United Kingdom,102.0,212.4,5,2021,Completo
576658,2021-11-16 11:05:00,14534.0,United Kingdom,160.0,296.76,11,2021,Completo
565153,2021-09-01 14:47:00,18241.0,United Kingdom,102.0,143.8,9,2021,Completo
564728,2021-08-28 12:43:00,13199.0,United Kingdom,48.0,85.92,8,2021,Completo
547414,2021-03-23 09:54:00,17733.0,United Kingdom,87.0,216.95,3,2021,Completo
554159,2021-05-23 11:48:00,12464.0,Belgium,14.0,147.0,5,2021,Completo
538204,2020-12-10 11:23:00,16656.0,United Kingdom,396.0,428.76,12,2020,Completo
542399,2021-01-27 15:38:00,15549.0,United Kingdom,398.0,942.1,1,2021,Completo
543595,2021-02-10 12:19:00,16027.0,United Kingdom,217.0,320.52,2,2021,Completo
559906,2021-07-13 13:33:00,18219.0,United Kingdom,75.0,185.85,7,2021,Completo
540258,2021-01-06 08:52:00,14045.0,United Kingdom,212.0,682.8,1,2021,Completo
C554273,2021-05-23 13:09:00,13883.0,United Kingdom,145.0,3.95,5,2021,Completo
539660,2020-12-21 09:48:00,15581.0,United Kingdom,8.0,9.2,12,2020,Completo
555356,2021-06-02 13:29:00,16672.0,United Kingdom,96.0,352.8,6,2021,Completo
562849,2021-08-10 09:52:00,16700.0,United Kingdom,278.0,307.22,8,2021,Completo
552789,2021-05-11 12:15:00,16029.0,United Kingdom,48.0,237.6,5,2021,Completo
547945,2021-03-28 14:59:00,14851.0,United Kingdom,139.0,206.13,3,2021,Completo
576766,2021-11-16 13:11:00,,United Kingdom,15.0,0.0,11,2021,Incompleto
579165,2021-11-28 14:01:00,13389.0,United Kingdom,110.0,217.81,11,2021,Completo
562104,2021-08-02 14:31:00,,United Kingdom,767.0,3358.63,8,2021,Incompleto
557039,2021-06-16 13:57:00,16814.0,United Kingdom,181.0,297.15,6,2021,Completo
542586,2021-01-28 15:45:00,12377.0,Switzerland,340.0,626.6,1,2021,Completo
565142,2021-09-01 13:46:00,17386.0,United Kingdom,144.0,152.64,9,2021,Completo
557742,2021-06-22 11:46:00,14911.0,EIRE,309.0,526.16,6,2021,Completo
543688,2021-02-11 11:36:00,15270.0,United Kingdom,50.0,330.8,2,2021,Completo
C557709,2021-06-22 10:39:00,15840.0,United Kingdom,145.0,9.9,6,2021,Completo
538058,2020-12-09 13:38:00,,United Kingdom,145.0,0.0,12,2020,Incompleto
581567,2021-12-09 11:56:00,16626.0,United Kingdom,365.0,389.21,12,2021,Completo
553691,2021-05-18 14:08:00,15311.0,United Kingdom,438.0,870.92,5,2021,Completo
536446,2020-12-01 12:15:00,15983.0,United Kingdom,329.0,440.89,12,2020,Completo
580282,2021-12-02 13:17:00,14428.0,United Kingdom,76.0,201.86,12,2021,Completo
563851,2021-08-19 15:06:00,14765.0,United Kingdom,4.0,15.0,8,2021,Completo
538655,2020-12-13 15:16:00,17375.0,United Kingdom,69.0,109.71,12,2020,Completo
547950,2021-03-28 15:11:00,,United Kingdom,145.0,0.0,3,2021,Incompleto
C564947,2021-08-31 13:29:00,17747.0,United Kingdom,145.0,6.75,8,2021,Completo
578845,2021-11-25 16:53:00,,United Kingdom,1.0,3.75,11,2021,Incompleto
578264,2021-11-23 13:27:00,12748.0,United Kingdom,99.0,123.64,11,2021,Completo
578848,2021-11-27 10:34:00,17988.0,United Kingdom,3.0,14.11,11,2021,Completo
568869,2021-09-29 12:01:00,12957.0,United Kingdom,24.0,53.2,9,2021,Completo
560278,2021-07-17 15:45:00,13610.0,United Kingdom,93.0,173.39,7,2021,Completo
552224,2021-05-06 15:25:00,,United Kingdom,145.0,0.0,5,2021,Incompleto
558906,2021-07-04 16:35:00,15555.0,United Kingdom,557.0,433.22,7,2021,Completo
C569107,2021-09-30 12:40:00,15150.0,United Kingdom,145.0,10.5,9,2021,Completo
559602,2021-07-11 11:26:00,,United Kingdom,23.0,0.0,7,2021,Incompleto
579440,2021-11-29 13:32:00,14388.0,United Kingdom,202.0,471.98,11,2021,Completo
546396,2021-03-11 14:35:00,13226.0,United Kingdom,80.0,108.21,3,2021,Completo
539578,2020-12-20 12:45:00,13027.0,United Kingdom,3600.0,1440.0,12,2020,Completo
567858,2021-09-22 13:50:00,16813.0,United Kingdom,70.0,112.25,9,2021,Completo
549180,2021-04-06 17:34:00,,United Kingdom,145.0,0.0,4,2021,Incompleto
573599,2021-10-31 15:20:00,17924.0,United Kingdom,236.0,447.3,10,2021,Completo
552467,2021-05-09 15:29:00,15249.0,United Kingdom,260.0,485.76,5,2021,Completo
553746,2021-05-19 09:46:00,,United Kingdom,1.0,0.0,5,2021,Incompleto
553462,2021-05-17 10:57:00,17147.0,United Kingdom,267.0,563.61,5,2021,Completo
559124,2021-07-06 12:31:00,14621.0,United Kingdom,128.0,366.6,7,2021,Completo
578019,2021-11-22 13:11:00,17360.0,United Kingdom,55.0,142.93,11,2021,Completo
574873,2021-11-07 13:01:00,16362.0,United Kingdom,115.0,215.09,11,2021,Completo
C537856,2020-12-08 15:59:00,14388.0,United Kingdom,145.0,13.45,12,2020,Completo
568794,2021-09-29 10:10:00,17447.0,United Kingdom,350.0,372.48,9,2021,Completo
537640,2020-12-07 15:31:00,,United Kingdom,2201.0,11540.34,12,2020,Incompleto
562585,2021-08-07 14:27:00,14053.0,United Kingdom,100.0,106.0,8,2021,Completo
552950,2021-05-12 12:01:00,16116.0,United Kingdom,248.0,612.78,5,2021,Completo
538903,2020-12-15 10:17:00,13496.0,United Kingdom,229.0,501.01,12,2020,Completo
568172,2021-09-25 13:13:00,12348.0,Finland,217.0,310.0,9,2021,Completo
552223,2021-05-06 15:24:00,,United Kingdom,145.0,0.0,5,2021,Incompleto
C562958,2021-08-11 10:19:00,17531.0,United Kingdom,145.0,3.25,8,2021,Completo
576137,2021-11-14 10:45:00,15482.0,United Kingdom,680.0,1617.56,11,2021,Completo
574101,2021-11-03 10:27:00,,United Kingdom,1.0,0.0,11,2021,Incompleto
558348,2021-06-28 14:50:00,17188.0,United Kingdom,223.0,307.99,6,2021,Completo
C558433,2021-06-29 12:31:00,14606.0,United Kingdom,145.0,4.95,6,2021,Completo
C544435,2021-02-18 16:32:00,15122.0,United Kingdom,145.0,11.9,2,2021,Completo
563754,2021-08-19 10:56:00,15396.0,United Kingdom,122.0,288.18,8,2021,Completo
559472,2021-07-08 13:39:00,18037.0,United Kingdom,2.0,9.2,7,2021,Completo
578842,2021-11-25 16:10:00,,United Kingdom,11.0,12.3,11,2021,Incompleto
C581465,2021-12-08 18:59:00,15755.0,United Kingdom,145.0,27.25,12,2021,Completo
563892,2021-08-19 17:08:00,16330.0,United Kingdom,10.0,21.6,8,2021,Completo
565318,2021-09-02 13:01:00,12921.0,United Kingdom,322.0,560.54,9,2021,Completo
545232,2021-03-01 10:19:00,15676.0,United Kingdom,555.0,897.8,3,2021,Completo
C565050,2021-08-31 17:10:00,12381.0,Norway,145.0,41.35,8,2021,Completo
573378,2021-10-30 13:53:00,14217.0,United Kingdom,24.0,92.52,10,2021,Completo
580362,2021-12-02 16:30:00,13884.0,United Kingdom,86.0,247.1,12,2021,Completo
545153,2021-02-28 12:57:00,16667.0,United Kingdom,78.0,203.35,2,2021,Completo
C569950,2021-10-06 18:28:00,13499.0,United Kingdom,145.0,2.95,10,2021,Completo
568870,2021-09-29 12:11:00,17930.0,United Kingdom,285.0,296.46,9,2021,Completo
569566,2021-10-05 09:55:00,14739.0,United Kingdom,546.0,609.78,10,2021,Completo
545853,2021-03-07 13:50:00,16517.0,United Kingdom,96.0,162.7,3,2021,Completo
550769,2021-04-20 12:56:00,15984.0,United Kingdom,81.0,212.19,4,2021,Completo
571299,2021-10-17 08:30:00,13798.0,United Kingdom,200.0,358.0,10,2021,Completo
C576401,2021-11-15 10:52:00,13026.0,United Kingdom,145.0,15.0,11,2021,Completo
577324,2021-11-18 14:01:00,16463.0,United Kingdom,379.0,303.01,11,2021,Completo
558918,2021-07-05 09:53:00,15646.0,United Kingdom,24.0,107.6,7,2021,Completo
573317,2021-10-28 18:09:00,,United Kingdom,145.0,0.0,10,2021,Incompleto
539113,2020-12-16 11:24:00,12494.0,France,3.0,4.95,12,2020,Completo
568987,2021-09-29 15:58:00,12709.0,Germany,321.0,824.83,9,2021,Completo
570234,2021-10-09 14:22:00,17790.0,United Kingdom,129.0,328.53,10,2021,Completo
574258,2021-11-03 13:50:00,16891.0,United Kingdom,65.0,133.61,11,2021,Completo
557301,2021-06-19 14:08:00,15373.0,United Kingdom,67.0,328.55,6,2021,Completo
569406,2021-10-04 09:09:00,16253.0,United Kingdom,1893.0,1983.46,10,2021,Completo
C553560,2021-05-17 17:14:00,14931.0,Channel Islands,145.0,293.0,5,2021,Completo
575068,2021-11-08 12:46:00,14282.0,United Kingdom,170.0,249.7,11,2021,Completo
C580766,2021-12-06 10:46:00,14562.0,United Kingdom,145.0,15.9,12,2021,Completo
553218,2021-05-16 09:54:00,13408.0,United Kingdom,30.0,134.1,5,2021,Completo
539405,2020-12-17 12:38:00,12621.0,Germany,328.0,919.04,12,2020,Completo
572688,2021-10-25 14:09:00,13028.0,United Kingdom,380.0,355.94,10,2021,Completo
546311,2021-03-10 17:35:00,,United Kingdom,2.0,7.9,3,2021,Incompleto
541839,2021-01-23 11:15:00,17769.0,United Kingdom,200.0,376.31,1,2021,Completo
536385,2020-12-01 09:56:00,17420.0,United Kingdom,53.0,130.85,12,2020,Completo
570886,2021-10-13 10:23:00,13777.0,United Kingdom,1941.0,3953.35,10,2021,Completo
542708,2021-01-31 13:07:00,17621.0,United Kingdom,218.0,662.38,1,2021,Completo
546533,2021-03-14 13:53:00,15388.0,Canada,88.0,140.54,3,2021,Completo
581438,2021-12-08 16:29:00,12955.0,United Kingdom,268.0,346.92,12,2021,Completo
556219,2021-06-09 14:19:00,17731.0,United Kingdom,84.0,309.66,6,2021,Completo
559687,2021-07-11 15:28:00,17966.0,United Kingdom,377.0,168.95,7,2021,Completo
C550170,2021-04-14 16:43:00,17017.0,United Kingdom,145.0,12.75,4,2021,Completo
552966,2021-05-12 13:10:00,16057.0,United Kingdom,33.0,70.35,5,2021,Completo
577788,2021-11-21 16:28:00,,United Kingdom,145.0,0.0,11,2021,Incompleto
575027,2021-11-08 11:29:00,13199.0,United Kingdom,80.0,125.92,11,2021,Completo
559607,2021-07-11 11:39:00,12681.0,France,241.0,532.48,7,2021,Completo
578787,2021-11-25 12:10:00,13589.0,United Kingdom,86.0,232.65,11,2021,Completo
C550961,2021-04-21 16:40:00,14428.0,United Kingdom,145.0,4.24,4,2021,Completo
565376,2021-09-02 15:10:00,,United Kingdom,144.0,0.0,9,2021,Incompleto
580502,2021-12-04 13:15:00,16931.0,United Kingdom,333.0,411.44,12,2021,Completo
541844,2021-01-23 12:19:00,16931.0,United Kingdom,128.0,215.16,1,2021,Completo
572233,2021-10-21 14:41:00,14646.0,Netherlands,667.0,930.12,10,2021,Completo
C551699,2021-05-03 14:12:00,16029.0,United Kingdom,145.0,6930.0,5,2021,Completo
556431,2021-06-10 13:24:00,,United Kingdom,3.0,15.67,6,2021,Incompleto
566915,2021-09-15 14:22:00,16945.0,United Kingdom,172.0,285.48,9,2021,Completo
568905,2021-09-29 13:30:00,14691.0,United Kingdom,10.0,70.8,9,2021,Completo
C552423,2021-05-09 12:44:00,14527.0,United Kingdom,145.0,11.84,5,2021,Completo
542268,2021-01-27 08:30:00,15358.0,United Kingdom,420.0,490.88,1,2021,Completo
569101,2021-09-30 12:24:00,14164.0,United Kingdom,200.0,358.0,9,2021,Completo
570834,2021-10-12 13:31:00,13865.0,United Kingdom,50.0,118.22,10,2021,Completo
577601,2021-11-21 08:31:00,17675.0,United Kingdom,444.0,978.58,11,2021,Completo
577058,2021-11-17 14:29:00,18122.0,United Kingdom,357.0,421.97,11,2021,Completo
570863,2021-10-12 15:39:00,15144.0,United Kingdom,140.0,416.6,10,2021,Completo
556316,2021-06-10 10:48:00,,United Kingdom,145.0,0.0,6,2021,Incompleto
550522,2021-04-19 10:04:00,12947.0,United Kingdom,478.0,429.57,4,2021,Completo
576413,2021-11-15 11:21:00,,United Kingdom,145.0,0.0,11,2021,Incompleto
541840,2021-01-23 11:48:00,15059.0,United Kingdom,1.0,2.95,1,2021,Completo
547924,2021-03-28 13:39:00,17749.0,United Kingdom,257.0,369.01,3,2021,Completo
C538112,2020-12-09 15:28:00,14898.0,United Kingdom,145.0,27.6,12,2020,Completo
540500,2021-01-09 10:26:00,15465.0,United Kingdom,72.0,390.3,1,2021,Completo
564626,2021-08-26 11:40:00,18167.0,United Kingdom,122.0,498.48,8,2021,Completo
561507,2021-07-27 14:21:00,12397.0,Belgium,704.0,1214.81,7,2021,Completo
549432,2021-04-08 12:20:00,14264.0,United Kingdom,18.0,115.7,4,2021,Completo
566821,2021-09-15 11:33:00,14227.0,United Kingdom,318.0,617.26,9,2021,Completo
547698,2021-03-24 16:30:00,15304.0,United Kingdom,4.0,51.0,3,2021,Completo
538645,2020-12-13 14:52:00,13269.0,United Kingdom,230.0,310.74,12,2020,Completo
C552317,2021-05-08 16:12:00,12700.0,France,145.0,36.0,5,2021,Completo
C546930,2021-03-18 10:37:00,14701.0,United Kingdom,145.0,30.45,3,2021,Completo
C559738,2021-07-12 10:56:00,18193.0,United Kingdom,145.0,9.95,7,2021,Completo
579267,2021-11-29 09:42:00,14961.0,United Kingdom,457.0,1144.75,11,2021,Completo
561542,2021-07-28 10:09:00,15105.0,United Kingdom,274.0,532.98,7,2021,Completo
C572486,2021-10-24 13:51:00,14156.0,EIRE,145.0,27.2,10,2021,Completo
548820,2021-04-04 13:04:00,12744.0,Singapore,1.0,2053.07,4,2021,Completo
551823,2021-05-04 12:29:00,17955.0,United Kingdom,46.0,261.95,5,2021,Completo
576463,2021-11-15 11:37:00,17974.0,United Kingdom,318.0,432.47,11,2021,Completo
578096,2021-11-22 17:26:00,12936.0,United Kingdom,32.0,83.96,11,2021,Completo
567335,2021-09-19 14:55:00,,United Kingdom,6.0,0.0,9,2021,Incompleto
542513,2021-01-28 12:08:00,,United Kingdom,2.0,0.0,1,2021,Incompleto
551845,2021-05-04 14:03:00,17961.0,United Kingdom,10.0,17.14,5,2021,Completo
568101,2021-09-23 15:21:00,15978.0,United Kingdom,888.0,1098.78,9,2021,Completo
565316,2021-09-02 12:52:00,15628.0,United Kingdom,197.0,311.85,9,2021,Completo
553925,2021-05-20 09:38:00,15370.0,United Kingdom,140.0,373.72,5,2021,Completo
567920,2021-09-22 17:21:00,,United Kingdom,5.0,0.0,9,2021,Incompleto
C540097,2021-01-04 15:46:00,15373.0,United Kingdom,145.0,202.8,1,2021,Completo
575495,2021-11-10 09:09:00,14944.0,United Kingdom,266.0,754.66,11,2021,Completo
557668,2021-06-22 09:02:00,17828.0,Malta,24.0,30.0,6,2021,Completo
C569957,2021-10-06 18:37:00,15745.0,United Kingdom,145.0,8.85,10,2021,Completo
C562992,2021-08-11 11:48:00,12885.0,United Kingdom,145.0,16.95,8,2021,Completo
562847,2021-08-10 09:34:00,16245.0,United Kingdom,172.0,315.72,8,2021,Completo
577855,2021-11-22 11:18:00,15877.0,United Kingdom,175.0,242.26,11,2021,Completo
C547502,2021-03-23 12:42:00,14513.0,United Kingdom,145.0,17.1,3,2021,Completo
C570471,2021-10-10 16:37:00,13408.0,United Kingdom,145.0,11.25,10,2021,Completo
C550024,2021-04-14 11:19:00,13089.0,United Kingdom,145.0,175.4,4,2021,Completo
549667,2021-04-11 12:20:00,14911.0,EIRE,477.0,744.41,4,2021,Completo
579546,2021-11-30 10:37:00,,United Kingdom,228.0,306.97,11,2021,Incompleto
573762,2021-11-01 09:56:00,13758.0,United Kingdom,158.0,326.22,11,2021,Completo
578522,2021-11-24 14:09:00,17254.0,United Kingdom,151.0,170.31,11,2021,Completo
C569909,2021-10-06 16:43:00,17611.0,United Kingdom,145.0,12.75,10,2021,Completo
564484,2021-08-25 13:46:00,13634.0,United Kingdom,98.0,158.36,8,2021,Completo
549147,2021-04-06 15:30:00,,United Kingdom,145.0,0.0,4,2021,Incompleto
C560189,2021-07-15 12:30:00,17652.0,United Kingdom,145.0,1.65,7,2021,Completo
564189,2021-08-23 15:34:00,14769.0,United Kingdom,248.0,312.66,8,2021,Completo
569145,2021-09-30 15:17:00,18008.0,United Kingdom,14.0,8.28,9,2021,Completo
577501,2021-11-20 12:32:00,14075.0,United Kingdom,282.0,317.56,11,2021,Completo
559825,2021-07-12 17:41:00,,United Kingdom,23.0,0.0,7,2021,Incompleto
545912,2021-03-08 10:33:00,15944.0,United Kingdom,50.0,325.1,3,2021,Completo
578275,2021-11-23 13:46:00,15916.0,United Kingdom,155.0,188.38,11,2021,Completo
580692,2021-12-05 15:51:00,13173.0,United Kingdom,163.0,187.71,12,2021,Completo
C557654,2021-06-21 17:34:00,14243.0,United Kingdom,145.0,16.14,6,2021,Completo
567509,2021-09-20 14:51:00,14298.0,United Kingdom,730.0,752.42,9,2021,Completo
C554973,2021-05-27 16:48:00,14976.0,United Kingdom,145.0,25.0,5,2021,Completo
C555599,2021-06-06 10:59:00,17190.0,United Kingdom,145.0,195.0,6,2021,Completo
553386,2021-05-16 16:22:00,13381.0,United Kingdom,330.0,655.24,5,2021,Completo
572024,2021-10-20 11:17:00,14631.0,United Kingdom,270.0,376.9,10,2021,Completo
537842,2020-12-08 15:12:00,13140.0,United Kingdom,75.0,159.51,12,2020,Completo
560776,2021-07-21 08:44:00,13995.0,United Kingdom,341.0,408.25,7,2021,Completo
579001,2021-11-27 16:19:00,15555.0,United Kingdom,460.0,470.9,11,2021,Completo
